record,start_s,end_s,stage,label_2class,EEG_stage,EEG_conf,Sleep_detect,Sleep_W_prob,Final_stage,RuleApplied
slp02a,2880.0,2910.0,1,Sleep,W,0.8633333333333333,Sleep,0.48868774360862377,W,0
slp02a,2910.0,2940.0,1,Sleep,1,0.71,Sleep,0.34949953625030394,1,0
slp02a,2940.0,2970.0,1,Sleep,W,0.9166666666666666,Sleep,0.2954822308651119,W,0
slp02a,2970.0,3000.0,1,Sleep,W,0.94,W,0.5313210071136676,W,0
slp02a,3000.0,3030.0,1,Sleep,1,0.6533333333333333,Sleep,0.30012843901363284,1,0
slp02a,3030.0,3060.0,2,Sleep,1,0.76,Sleep,0.39378666665788803,1,0
slp02a,3060.0,3090.0,1,Sleep,2,0.8066666666666666,Sleep,0.2737579094148743,2,0
slp02a,3090.0,3120.0,2,Sleep,1,0.7433333333333333,Sleep,0.20105450772291342,1,0
slp02a,3120.0,3150.0,2,Sleep,1,0.73,W,0.5845905978497785,1,0
slp02a,3150.0,3180.0,2,Sleep,2,0.7766666666666666,W,0.5181406156832475,2,0
slp02a,3180.0,3210.0,2,Sleep,2,0.7466666666666667,Sleep,0.11318973870039759,2,0
slp02a,3210.0,3240.0,2,Sleep,2,0.7933333333333333,Sleep,0.38687026297752763,2,0
slp02a,3240.0,3270.0,2,Sleep,2,0.7166666666666667,Sleep,0.24082443091747208,2,0
slp02a,3270.0,3300.0,2,Sleep,1,0.7533333333333333,Sleep,0.30082009415455996,1,0
slp02a,3300.0,3330.0,2,Sleep,2,0.87,Sleep,0.35467340260193825,2,0
slp02a,3330.0,3360.0,2,Sleep,2,0.7066666666666667,Sleep,0.25800245887386136,2,0
slp02a,3360.0,3390.0,1,Sleep,2,0.6633333333333333,Sleep,0.3653896636468079,2,0
slp02a,3420.0,3450.0,2,Sleep,2,0.8866666666666667,Sleep,0.2877501199723952,2,0
slp02a,3450.0,3480.0,2,Sleep,2,0.72,Sleep,0.2575094543614857,2,0
slp02a,3480.0,3510.0,2,Sleep,2,0.9066666666666666,Sleep,0.13644443330392916,2,0
slp02a,3510.0,3540.0,2,Sleep,2,0.8666666666666667,Sleep,0.1737712470266948,2,0
slp02a,3540.0,3570.0,2,Sleep,2,0.43333333333333335,W,0.6036389179654235,2,0
slp02a,3600.0,3630.0,2,Sleep,2,0.9,Sleep,0.48818972796448795,2,0
slp02a,3630.0,3660.0,2,Sleep,2,0.75,Sleep,0.2682400034070033,2,0
slp02a,3660.0,3690.0,2,Sleep,2,0.86,Sleep,0.2889917429535846,2,0
slp02a,3690.0,3720.0,2,Sleep,2,0.8633333333333333,Sleep,0.20623128883395914,2,0
slp02a,3720.0,3750.0,2,Sleep,2,0.9033333333333333,Sleep,0.1612137960343823,2,0
slp02a,3750.0,3780.0,2,Sleep,2,0.9466666666666667,Sleep,0.27527015776959207,2,0
slp02a,3780.0,3810.0,2,Sleep,2,0.6333333333333333,Sleep,0.1870939635162481,2,0
slp02a,3810.0,3840.0,2,Sleep,2,0.83,Sleep,0.3246674542614781,2,0
slp02a,3840.0,3870.0,2,Sleep,2,0.8766666666666667,Sleep,0.1849349333696275,2,0
slp02a,3870.0,3900.0,2,Sleep,2,0.9366666666666666,Sleep,0.18823856720055096,2,0
slp02a,3900.0,3930.0,2,Sleep,2,0.9366666666666666,Sleep,0.24101405562847483,2,0
slp02a,3930.0,3960.0,2,Sleep,2,0.68,Sleep,0.2144869521478245,2,0
slp02a,3960.0,3990.0,2,Sleep,2,0.8333333333333334,Sleep,0.4129424038869821,2,0
slp02a,3990.0,4020.0,2,Sleep,W,0.98,Sleep,0.34031255250820286,W,0
slp02a,4020.0,4050.0,2,Sleep,W,0.9333333333333333,Sleep,0.1738999641680526,W,0
slp02a,4050.0,4080.0,2,Sleep,W,0.9366666666666666,Sleep,0.38245110606057475,W,0
slp02a,4080.0,4110.0,2,Sleep,W,0.8733333333333333,Sleep,0.16520078416151798,W,0
slp02a,4110.0,4140.0,2,Sleep,W,0.85,Sleep,0.34488910918355925,W,0
slp02a,4140.0,4170.0,2,Sleep,W,0.9633333333333334,Sleep,0.37585857566547287,W,0
slp02a,4170.0,4200.0,2,Sleep,W,0.98,Sleep,0.39632344246302154,W,0
slp02a,4200.0,4230.0,2,Sleep,W,0.9966666666666667,Sleep,0.4508114882560007,W,0
slp02a,4230.0,4260.0,2,Sleep,W,1.0,Sleep,0.22426398651461515,W,0
slp02a,4260.0,4290.0,2,Sleep,W,0.9966666666666667,Sleep,0.3669274029441393,W,0
slp02a,4290.0,4320.0,2,Sleep,W,0.99,Sleep,0.3037286848117721,W,0
slp02a,4320.0,4350.0,2,Sleep,W,1.0,Sleep,0.3918402360338815,W,0
slp02a,4350.0,4380.0,2,Sleep,W,0.99,Sleep,0.4160695830702845,W,0
slp02a,4380.0,4410.0,2,Sleep,W,0.9866666666666667,Sleep,0.14816058261406018,W,0
slp02a,4410.0,4440.0,2,Sleep,W,0.9866666666666667,Sleep,0.2800154312934595,W,0
slp02a,4440.0,4470.0,2,Sleep,W,0.6533333333333333,Sleep,0.18798976992595728,W,0
slp02a,4470.0,4500.0,2,Sleep,W,0.9366666666666666,Sleep,0.16277990708239792,W,0
slp02a,4500.0,4530.0,2,Sleep,W,0.9366666666666666,Sleep,0.24766059730376977,W,0
slp02a,4530.0,4560.0,2,Sleep,W,0.9966666666666667,Sleep,0.3093659344297155,W,0
slp02a,4560.0,4590.0,2,Sleep,W,0.9866666666666667,Sleep,0.41165539065670886,W,0
slp02a,4590.0,4620.0,2,Sleep,W,0.99,Sleep,0.19731870870169946,W,0
slp02a,4620.0,4650.0,2,Sleep,W,0.9933333333333333,Sleep,0.12609551349342454,W,0
slp02a,4650.0,4680.0,2,Sleep,W,0.9233333333333333,W,0.5623891761347947,W,0
slp02a,4680.0,4710.0,2,Sleep,W,0.99,Sleep,0.33991277212942783,W,0
slp02a,4710.0,4740.0,2,Sleep,W,0.9966666666666667,Sleep,0.376240975699131,W,0
slp02a,4740.0,4770.0,2,Sleep,W,0.93,Sleep,0.16874744383174647,W,0
slp02a,4770.0,4800.0,2,Sleep,W,0.9966666666666667,Sleep,0.3654767409532253,W,0
slp02a,4800.0,4830.0,2,Sleep,W,0.9333333333333333,Sleep,0.27970468454066516,W,0
slp02a,4830.0,4860.0,2,Sleep,W,1.0,Sleep,0.20699515668872354,W,0
slp02a,4860.0,4890.0,2,Sleep,W,0.94,Sleep,0.1687548538307253,W,0
slp02a,4890.0,4920.0,2,Sleep,W,0.9233333333333333,W,0.5925554215048242,W,0
slp02a,4920.0,4950.0,2,Sleep,W,0.9,Sleep,0.3258978419423475,W,0
slp02a,4950.0,4980.0,2,Sleep,W,0.5666666666666667,W,0.5943466496375432,W,0
slp02a,4980.0,5010.0,W,W,W,0.81,W,0.7472809138254966,W,0
slp02a,5010.0,5040.0,W,W,2,0.54,W,0.7520386550312419,2,0
slp02a,5040.0,5070.0,W,W,2,0.77,W,0.6909556147391295,2,0
slp02a,5070.0,5100.0,W,W,2,0.7133333333333334,W,0.578855883100324,2,0
slp02a,5100.0,5130.0,W,W,2,0.5866666666666667,W,0.6909944550396618,2,0
slp02a,5130.0,5160.0,W,W,2,0.7666666666666667,W,0.5299109110523189,2,0
slp02a,5160.0,5190.0,W,W,1,0.6933333333333334,W,0.5156940927429968,1,0
slp02a,5190.0,5220.0,W,W,W,0.8466666666666667,W,0.7124140022168697,W,0
slp02a,5220.0,5250.0,W,W,W,0.9166666666666666,Sleep,0.39788146924989665,W,0
slp02a,5250.0,5280.0,W,W,1,0.6833333333333333,W,0.6710187607350346,W,1
slp02a,5280.0,5310.0,W,W,1,0.73,Sleep,0.46369287543072923,1,0
slp02a,5310.0,5340.0,W,W,1,0.36333333333333334,Sleep,0.37642637348475316,1,0
slp02a,5340.0,5370.0,W,W,2,0.46,W,0.6505875464355837,2,0
slp02a,5370.0,5400.0,W,W,2,0.95,W,0.6912841737008231,2,0
slp02a,5400.0,5430.0,W,W,2,0.8366666666666667,W,0.5319083879883099,2,0
slp02a,5430.0,5460.0,W,W,2,0.8,W,0.6078565814873429,2,0
slp02a,5460.0,5490.0,W,W,2,0.8133333333333334,W,0.7575398354498902,2,0
slp02a,5490.0,5520.0,W,W,2,0.9233333333333333,W,0.7242953391198815,2,0
slp02a,5520.0,5550.0,W,W,2,0.8966666666666666,W,0.665211600932945,2,0
slp02a,5550.0,5580.0,W,W,2,0.8366666666666667,W,0.5684160149599177,2,0
slp02a,5580.0,5610.0,W,W,2,0.7633333333333333,Sleep,0.48328174155019116,2,0
slp02a,5610.0,5640.0,W,W,2,0.86,W,0.6028184880958052,2,0
slp02a,5640.0,5670.0,W,W,2,0.8766666666666667,W,0.7378692451316552,2,0
slp02a,5670.0,5700.0,W,W,2,0.8966666666666666,W,0.556405424945525,2,0
slp02a,5700.0,5730.0,W,W,2,0.9133333333333333,W,0.6689732556929673,2,0
slp02a,5730.0,5760.0,W,W,2,0.9166666666666666,W,0.5438690959568702,2,0
slp02a,5760.0,5790.0,W,W,2,0.85,W,0.751561343417999,2,0
slp02a,5790.0,5820.0,W,W,2,0.68,W,0.6559601383451906,2,0
slp02a,5820.0,5850.0,W,W,2,0.8833333333333333,W,0.5102257633952856,2,0
slp02a,5850.0,5880.0,W,W,N3,0.6733333333333333,W,0.6273462733772632,N3,0
slp02a,5880.0,5910.0,W,W,2,0.8566666666666667,Sleep,0.29813238589855573,2,0
slp02a,5910.0,5940.0,W,W,2,0.8966666666666666,W,0.6139454093647995,2,0
slp02a,5940.0,5970.0,W,W,2,0.8533333333333334,W,0.5415929085718791,2,0
slp02a,5970.0,6000.0,W,W,2,0.8166666666666667,W,0.5210613945291158,2,0
slp02a,6000.0,6030.0,W,W,2,0.9033333333333333,W,0.5484400779881619,2,0
slp02a,6030.0,6060.0,W,W,2,0.9166666666666666,W,0.6771644664845885,2,0
slp02a,6060.0,6090.0,W,W,N3,0.7366666666666667,W,0.6949900817711973,N3,0
slp02a,6090.0,6120.0,1,Sleep,2,0.8633333333333333,Sleep,0.4489000936608748,2,0
slp02a,6120.0,6150.0,W,W,2,0.83,W,0.5921937436193069,2,0
slp02a,6150.0,6180.0,W,W,2,0.8766666666666667,W,0.6141627648803725,2,0
slp02a,6180.0,6210.0,W,W,2,0.83,W,0.6020643185778914,2,0
slp02a,6210.0,6240.0,1,Sleep,2,0.7633333333333333,Sleep,0.49523350198530397,2,0
slp02a,6240.0,6270.0,2,Sleep,2,0.8766666666666667,Sleep,0.377355672233376,2,0
slp02a,6270.0,6300.0,1,Sleep,2,0.81,Sleep,0.3252670482324949,2,0
slp02a,6300.0,6330.0,1,Sleep,2,0.9066666666666666,Sleep,0.38196146808719933,2,0
slp02a,6330.0,6360.0,2,Sleep,2,0.8833333333333333,Sleep,0.33087525586304395,2,0
slp02a,6360.0,6390.0,2,Sleep,N3,0.7066666666666667,Sleep,0.3661288172921148,N3,0
slp02a,6390.0,6420.0,2,Sleep,2,0.8133333333333334,Sleep,0.27646742904548993,2,0
slp02a,6420.0,6450.0,2,Sleep,2,0.7866666666666666,Sleep,0.2905510364791454,2,0
slp02a,6450.0,6480.0,2,Sleep,2,0.94,Sleep,0.30369866905076365,2,0
slp02a,6480.0,6510.0,2,Sleep,N3,0.6433333333333333,Sleep,0.3066599931671656,N3,0
slp02a,6510.0,6540.0,2,Sleep,2,0.8766666666666667,Sleep,0.3610294511314436,2,0
slp02a,6540.0,6570.0,2,Sleep,2,0.9166666666666666,Sleep,0.32133658289431843,2,0
slp02a,6570.0,6600.0,1,Sleep,2,0.6366666666666667,Sleep,0.34339790585141405,2,0
slp02a,6600.0,6630.0,2,Sleep,N3,0.77,Sleep,0.29501126877298356,N3,0
slp02a,6630.0,6660.0,2,Sleep,2,0.8966666666666666,Sleep,0.33443940237392766,2,0
slp02a,6660.0,6690.0,2,Sleep,N3,0.76,Sleep,0.28792367467167956,N3,0
slp02a,6690.0,6720.0,2,Sleep,2,0.7133333333333334,Sleep,0.28120631866924695,2,0
slp02a,6720.0,6750.0,2,Sleep,2,0.77,Sleep,0.35737965101761876,2,0
slp02a,6750.0,6780.0,2,Sleep,N3,0.6866666666666666,Sleep,0.3639385385914122,N3,0
slp02a,6780.0,6810.0,2,Sleep,2,0.5866666666666667,Sleep,0.36833450062598344,2,0
slp02a,6810.0,6840.0,2,Sleep,2,0.6233333333333333,Sleep,0.31835493100333784,2,0
slp02a,6840.0,6870.0,2,Sleep,2,0.7266666666666667,Sleep,0.30442966211343464,2,0
slp02a,6870.0,6900.0,2,Sleep,2,0.84,Sleep,0.3482112991422731,2,0
slp02a,6900.0,6930.0,2,Sleep,2,0.6133333333333333,Sleep,0.3418296887095815,2,0
slp02a,6930.0,6960.0,2,Sleep,2,0.97,Sleep,0.180500217056496,2,0
slp02a,6960.0,6990.0,2,Sleep,2,0.92,Sleep,0.2977484708902404,2,0
slp02a,6990.0,7020.0,2,Sleep,2,0.9,Sleep,0.3577178360146796,2,0
slp02a,7020.0,7050.0,2,Sleep,2,0.8966666666666666,Sleep,0.26633653143006786,2,0
slp02a,7050.0,7080.0,2,Sleep,N3,0.8633333333333333,Sleep,0.4076520327675933,N3,0
slp02a,7080.0,7110.0,R,Sleep,2,0.78,Sleep,0.1932389591622951,2,0
slp02a,7110.0,7140.0,R,Sleep,2,0.8266666666666667,Sleep,0.14861423799664322,2,0
slp02a,7140.0,7170.0,R,Sleep,N3,0.7,W,0.5045204476280224,N3,0
slp02a,7170.0,7200.0,R,Sleep,N3,0.6933333333333334,Sleep,0.16752109822698164,N3,0
slp02a,7200.0,7230.0,R,Sleep,2,0.8766666666666667,Sleep,0.31223911734553395,2,0
slp02a,7230.0,7260.0,R,Sleep,2,0.9333333333333333,Sleep,0.2270307335068382,2,0
slp02a,7260.0,7290.0,R,Sleep,N3,0.74,Sleep,0.37191900845374093,N3,0
slp02a,7290.0,7320.0,R,Sleep,N3,0.6766666666666666,Sleep,0.38014228337997025,N3,0
slp02a,7320.0,7350.0,R,Sleep,N3,0.7066666666666667,Sleep,0.4411493009504116,N3,0
slp02a,7350.0,7380.0,R,Sleep,2,0.51,Sleep,0.4005987306967027,2,0
slp02a,7380.0,7410.0,R,Sleep,2,0.8733333333333333,Sleep,0.4381822331597642,2,0
slp02a,7410.0,7440.0,R,Sleep,2,0.8466666666666667,Sleep,0.4143994535334254,2,0
slp02a,7440.0,7470.0,R,Sleep,N3,0.79,Sleep,0.24494748864318036,N3,0
slp02a,7470.0,7500.0,R,Sleep,2,0.9,Sleep,0.39133946983423834,2,0
slp02a,7500.0,7530.0,R,Sleep,2,0.7766666666666666,Sleep,0.4227258702553778,2,0
slp02a,7530.0,7560.0,R,Sleep,2,0.73,Sleep,0.46999905102944334,2,0
slp02a,7560.0,7590.0,R,Sleep,2,0.8966666666666666,Sleep,0.42357908427970314,2,0
slp02a,7590.0,7620.0,R,Sleep,2,0.79,Sleep,0.3476619173063438,2,0
slp02a,7620.0,7650.0,R,Sleep,N3,0.6933333333333334,Sleep,0.47295193021117127,N3,0
slp02a,7650.0,7680.0,R,Sleep,N3,0.6733333333333333,Sleep,0.4367325534337101,N3,0
slp02a,7680.0,7710.0,R,Sleep,N3,0.7033333333333334,Sleep,0.45016269928159003,N3,0
slp02a,7710.0,7740.0,R,Sleep,2,0.59,Sleep,0.4505974893822532,2,0
slp02a,7740.0,7770.0,R,Sleep,N3,0.8333333333333334,Sleep,0.10729369252368282,N3,0
slp02a,7770.0,7800.0,R,Sleep,2,0.56,Sleep,0.19045629878610326,2,0
slp02a,7800.0,7830.0,R,Sleep,N3,0.6766666666666666,Sleep,0.4371636003786141,N3,0
slp02a,7830.0,7860.0,R,Sleep,N3,0.8066666666666666,Sleep,0.3227254840694985,N3,0
slp02a,7860.0,7890.0,R,Sleep,2,0.7333333333333333,Sleep,0.3681908013461125,2,0
slp02a,7890.0,7920.0,R,Sleep,N3,0.7566666666666667,Sleep,0.3760530078121986,N3,0
slp02a,7920.0,7950.0,R,Sleep,N3,0.7166666666666667,Sleep,0.35938600325023295,N3,0
slp02a,7950.0,7980.0,R,Sleep,2,0.6833333333333333,Sleep,0.37479338949330343,2,0
slp02a,7980.0,8010.0,R,Sleep,N3,0.5466666666666666,Sleep,0.32425466524494045,N3,0
slp02a,8010.0,8040.0,R,Sleep,2,0.8766666666666667,Sleep,0.3784855530539377,2,0
slp02a,8040.0,8070.0,R,Sleep,N3,0.7133333333333334,Sleep,0.47642121340113996,N3,0
slp02a,8070.0,8100.0,R,Sleep,N3,0.6566666666666666,Sleep,0.4762190312930479,N3,0
slp02a,8100.0,8130.0,R,Sleep,2,0.8133333333333334,Sleep,0.4241634794723389,2,0
slp02a,8130.0,8160.0,R,Sleep,2,0.8433333333333334,Sleep,0.37767684399632045,2,0
slp02a,8160.0,8190.0,R,Sleep,2,0.9366666666666666,Sleep,0.32173734897529244,2,0
slp02a,8190.0,8220.0,R,Sleep,2,0.8,Sleep,0.2312320690447742,2,0
slp02a,8220.0,8250.0,R,Sleep,2,0.9133333333333333,Sleep,0.4359915866859499,2,0
slp02a,8250.0,8280.0,R,Sleep,N3,0.78,Sleep,0.4013703625702076,N3,0
slp02a,8280.0,8310.0,R,Sleep,2,0.7633333333333333,Sleep,0.43820682934837846,2,0
slp02a,8310.0,8340.0,R,Sleep,N3,0.6466666666666666,Sleep,0.3304763415151886,N3,0
slp02a,8340.0,8370.0,R,Sleep,2,0.8233333333333334,Sleep,0.37704372062411823,2,0
slp02a,8370.0,8400.0,R,Sleep,2,0.8833333333333333,Sleep,0.37189518024553614,2,0
slp02a,8400.0,8430.0,R,Sleep,N3,0.62,Sleep,0.48104430530796094,N3,0
slp02a,8430.0,8460.0,R,Sleep,2,0.9733333333333334,Sleep,0.38538907440819564,2,0
slp02a,8460.0,8490.0,R,Sleep,2,0.9566666666666667,Sleep,0.4617156233990152,2,0
slp02a,8490.0,8520.0,R,Sleep,2,0.93,Sleep,0.36295246836847966,2,0
slp02a,8520.0,8550.0,R,Sleep,N3,0.7166666666666667,W,0.5523177441650121,N3,0
slp02a,8550.0,8580.0,R,Sleep,2,0.89,Sleep,0.4283142145288496,2,0
slp02a,8580.0,8610.0,2,Sleep,N3,0.6733333333333333,Sleep,0.36809582456689444,N3,0
slp02a,8610.0,8640.0,2,Sleep,2,0.65,Sleep,0.39773109193139805,2,0
slp02a,8640.0,8670.0,2,Sleep,2,0.86,Sleep,0.3926874762205723,2,0
slp02a,8670.0,8700.0,R,Sleep,N3,0.7666666666666667,Sleep,0.21257055936252445,N3,0
slp02a,8700.0,8730.0,R,Sleep,N3,0.7133333333333334,Sleep,0.4496733527550496,N3,0
slp02a,8730.0,8760.0,R,Sleep,2,0.7566666666666667,Sleep,0.2984807928301218,2,0
slp02a,8760.0,8790.0,R,Sleep,2,0.84,Sleep,0.3533069495072517,2,0
slp02a,8790.0,8820.0,R,Sleep,2,0.8466666666666667,Sleep,0.24741003100576867,2,0
slp02a,8820.0,8850.0,R,Sleep,N3,0.65,W,0.5245875252218181,N3,0
slp02a,8850.0,8880.0,R,Sleep,2,0.84,W,0.686182955992949,2,0
slp02a,8880.0,8910.0,W,W,2,0.8166666666666667,W,0.6717116879016343,2,0
slp02a,8910.0,8940.0,1,Sleep,N3,0.77,Sleep,0.48027062319901204,N3,0
slp02a,8940.0,8970.0,2,Sleep,2,0.6466666666666666,Sleep,0.36276376351894873,2,0
slp02a,8970.0,9000.0,2,Sleep,2,0.5433333333333333,Sleep,0.38561665220920577,2,0
slp02a,9000.0,9030.0,R,Sleep,N3,0.7933333333333333,Sleep,0.352664863972317,N3,0
slp02a,9030.0,9060.0,R,Sleep,N3,0.8766666666666667,Sleep,0.4302596308424913,N3,0
slp02a,9060.0,9090.0,R,Sleep,2,0.9466666666666667,Sleep,0.22660272293971176,2,0
slp02a,9090.0,9120.0,R,Sleep,2,0.81,Sleep,0.41959375306857394,2,0
slp02a,9120.0,9150.0,R,Sleep,N3,0.7166666666666667,Sleep,0.3946024133112533,N3,0
slp02a,9150.0,9180.0,R,Sleep,2,0.86,Sleep,0.31171182532830793,2,0
slp02a,9180.0,9210.0,R,Sleep,N3,0.75,Sleep,0.3654843481282298,N3,0
slp02a,9210.0,9240.0,R,Sleep,2,0.7633333333333333,Sleep,0.4086400583904605,2,0
slp02a,9240.0,9270.0,R,Sleep,2,0.8333333333333334,Sleep,0.37651176863228375,2,0
slp02a,9270.0,9300.0,R,Sleep,2,0.7933333333333333,Sleep,0.32202851328517423,2,0
slp02a,9300.0,9330.0,R,Sleep,2,0.9266666666666666,Sleep,0.3287852775326853,2,0
slp02a,9330.0,9360.0,R,Sleep,2,0.9366666666666666,Sleep,0.34883481204327454,2,0
slp02a,9360.0,9390.0,R,Sleep,2,0.85,Sleep,0.3143902108690684,2,0
slp02a,9390.0,9420.0,R,Sleep,2,0.8166666666666667,Sleep,0.3990537998712979,2,0
slp02a,9420.0,9450.0,R,Sleep,N3,0.6433333333333333,Sleep,0.34134632676501075,N3,0
slp02a,9450.0,9480.0,R,Sleep,2,0.92,Sleep,0.3619390804353299,2,0
slp02a,9480.0,9510.0,R,Sleep,2,0.8066666666666666,W,0.5020896299465402,2,0
slp02a,9510.0,9540.0,W,W,N3,0.81,Sleep,0.3574723039807654,N3,0
slp02a,9540.0,9570.0,1,Sleep,2,0.8766666666666667,Sleep,0.3238763089519033,2,0
slp02a,9570.0,9600.0,2,Sleep,2,0.8833333333333333,Sleep,0.36349679552183384,2,0
slp02a,9600.0,9630.0,2,Sleep,N3,0.79,Sleep,0.33653371037128355,N3,0
slp02a,9630.0,9660.0,2,Sleep,N3,0.7966666666666666,Sleep,0.36923144743462566,N3,0
slp02a,9660.0,9690.0,2,Sleep,N3,0.6666666666666666,Sleep,0.34383004076202506,N3,0
slp02a,9690.0,9720.0,2,Sleep,N3,0.69,Sleep,0.3191487184563467,N3,0
slp02a,9720.0,9750.0,2,Sleep,2,0.9433333333333334,Sleep,0.33881789661972184,2,0
slp02a,9750.0,9780.0,2,Sleep,2,0.8666666666666667,Sleep,0.38028073833770515,2,0
slp02a,9780.0,9810.0,2,Sleep,2,0.7833333333333333,Sleep,0.38563523523098586,2,0
slp02a,9810.0,9840.0,2,Sleep,2,0.8966666666666666,Sleep,0.3509111407642232,2,0
slp02a,9840.0,9870.0,2,Sleep,2,0.93,Sleep,0.336672614863824,2,0
slp02a,9870.0,9900.0,2,Sleep,2,0.82,Sleep,0.3014264898594648,2,0
slp02a,9900.0,9930.0,2,Sleep,N3,0.7266666666666667,Sleep,0.2374160573882703,N3,0
slp02a,9930.0,9960.0,2,Sleep,2,0.84,W,0.5316754155506331,2,0
slp02a,9960.0,9990.0,2,Sleep,N3,0.7733333333333333,Sleep,0.10716632535323094,N3,0
slp02a,9990.0,10020.0,2,Sleep,2,0.8366666666666667,Sleep,0.33662460625600255,2,0
slp02a,10020.0,10050.0,2,Sleep,2,0.8733333333333333,Sleep,0.23983675056945078,2,0
slp02a,10050.0,10080.0,2,Sleep,2,0.8933333333333333,Sleep,0.48352377901169225,2,0
slp02a,10080.0,10110.0,2,Sleep,2,0.9333333333333333,Sleep,0.4517345682601542,2,0
slp02a,10110.0,10140.0,2,Sleep,2,0.9633333333333334,W,0.5903962476439213,2,0
slp02a,10140.0,10170.0,2,Sleep,N3,0.7066666666666667,Sleep,0.3722952829243474,N3,0
slp02a,10170.0,10200.0,2,Sleep,2,0.8666666666666667,Sleep,0.4519344972747309,2,0
slp02a,10200.0,10230.0,2,Sleep,2,0.7866666666666666,Sleep,0.27146019633814505,2,0
slp02a,10230.0,10260.0,2,Sleep,2,0.74,Sleep,0.23059530853641136,2,0
slp02a,10260.0,10290.0,2,Sleep,2,0.6533333333333333,Sleep,0.2605679529657358,2,0
slp02a,10290.0,10320.0,2,Sleep,2,0.7833333333333333,Sleep,0.1803566329265107,2,0
slp02a,10320.0,10350.0,2,Sleep,2,0.9,Sleep,0.09929028543290562,2,0
slp02a,10350.0,10380.0,2,Sleep,N3,0.6833333333333333,Sleep,0.1819216184589327,N3,0
slp02a,10380.0,10410.0,2,Sleep,2,0.9233333333333333,Sleep,0.3370850430455014,2,0
slp02a,10410.0,10440.0,2,Sleep,2,0.87,Sleep,0.3271396011543952,2,0
slp02a,10440.0,10470.0,2,Sleep,2,0.99,W,0.5001739517750579,2,0
slp02a,10470.0,10500.0,2,Sleep,2,0.9366666666666666,Sleep,0.37601641006135517,2,0
slp02a,10500.0,10530.0,2,Sleep,2,0.7766666666666666,W,0.5194563298515307,2,0
slp02a,10530.0,10560.0,2,Sleep,2,0.7033333333333334,Sleep,0.42421502069401107,2,0
slp02a,10560.0,10590.0,2,Sleep,W,0.8766666666666667,Sleep,0.37934677025072827,W,0
slp02a,10590.0,10620.0,2,Sleep,2,0.45666666666666667,Sleep,0.38047665749542625,2,0
slp02a,10620.0,10650.0,2,Sleep,W,0.7533333333333333,Sleep,0.39278464677580605,W,0
slp02a,10650.0,10680.0,2,Sleep,W,0.71,Sleep,0.3784941741263263,W,0
slp02a,10680.0,10710.0,2,Sleep,W,0.7866666666666666,Sleep,0.31891229530074233,W,0
slp02a,10710.0,10740.0,2,Sleep,W,0.8033333333333333,W,0.628770701830927,W,0
slp02a,10740.0,10770.0,2,Sleep,W,0.7466666666666667,Sleep,0.3409805899902772,W,0
slp02a,10770.0,10800.0,2,Sleep,W,0.5966666666666667,Sleep,0.3048772261095073,W,0
slp02b,0.004,30.004,2,Sleep,W,0.78,W,0.5536903225879127,W,0
slp02b,30.0,60.0,2,Sleep,W,0.7266666666666667,W,0.6914894217036139,W,1
slp02b,60.0,90.0,2,Sleep,W,0.7066666666666667,W,0.6547864192382441,W,1
slp02b,90.0,120.0,2,Sleep,W,0.7933333333333333,Sleep,0.3397969823755791,W,0
slp02b,120.0,150.0,2,Sleep,W,0.98,W,0.7170037148858499,W,0
slp02b,150.0,180.0,2,Sleep,W,0.8266666666666667,W,0.5529963616683297,W,0
slp02b,180.0,210.0,2,Sleep,W,0.9633333333333334,W,0.6719076781434284,W,0
slp02b,210.0,240.0,2,Sleep,W,0.71,W,0.7018643178695545,W,1
slp02b,240.0,270.0,2,Sleep,W,0.8566666666666667,W,0.5621224276415,W,0
slp02b,270.0,300.0,2,Sleep,W,0.9766666666666667,W,0.706139393090611,W,0
slp02b,300.0,330.0,2,Sleep,W,0.8466666666666667,W,0.6394295873853973,W,0
slp02b,330.0,360.0,2,Sleep,W,0.96,Sleep,0.4568574900305933,W,0
slp02b,360.0,390.0,2,Sleep,W,0.88,Sleep,0.45174913935302263,W,0
slp02b,390.0,420.0,2,Sleep,W,0.9466666666666667,W,0.5247460373492109,W,0
slp02b,420.0,450.0,2,Sleep,W,0.9766666666666667,W,0.674358152149411,W,0
slp02b,450.0,480.0,2,Sleep,W,0.93,W,0.6746015407409901,W,0
slp02b,480.0,510.0,2,Sleep,W,1.0,Sleep,0.4917520473392234,W,0
slp02b,510.0,540.0,2,Sleep,W,0.9866666666666667,Sleep,0.4818957797308038,W,0
slp02b,540.0,570.0,2,Sleep,W,0.9933333333333333,W,0.6571916184005568,W,0
slp02b,570.0,600.0,2,Sleep,W,0.95,Sleep,0.42823456305494595,W,0
slp02b,600.0,630.0,2,Sleep,W,0.98,W,0.7168649276819804,W,0
slp02b,630.0,660.0,2,Sleep,W,0.9933333333333333,W,0.7054116296079735,W,0
slp02b,660.0,690.0,2,Sleep,W,0.9833333333333333,W,0.573881959225729,W,0
slp02b,690.0,720.0,W,W,W,0.9833333333333333,W,0.7511747932704659,W,0
slp02b,720.0,750.0,W,W,W,0.9966666666666667,W,0.6086984340396128,W,0
slp02b,750.0,780.0,1,Sleep,W,1.0,Sleep,0.38972338279508284,W,0
